Id,Label,Type
Analyze the dynamic change process of enterprise cooperation networks in China.,Analyze the dynamic change process of enterprise cooperation networks in China.,Entity
Propose and validate a novel method for analyzing UAM patents.,Propose and validate a novel method for analyzing UAM patents.,Entity
Validate the method using patent documents from the BMW motor company.,Validate the method using patent documents from the BMW motor company.,Entity
"To evaluate and compare the efficacy, safety, and cost‑effectiveness of nine CPMs combined with ACEI/ARB in treating early DKD.","To evaluate and compare the efficacy, safety, and cost‑effectiveness of nine CPMs combined with ACEI/ARB in treating early DKD.",Entity
Develop an analytical framework to map and assess the green transportation innovation network.,Develop an analytical framework to map and assess the green transportation innovation network.,Entity
Detect influential keywords and hidden knowledge themes across publications and patents.,Detect influential keywords and hidden knowledge themes across publications and patents.,Entity
Understand how knowledge diffuses among institutions and countries.,Understand how knowledge diffuses among institutions and countries.,Entity
Propose an explorative approach that integrates social network analysis with patent analysis to investigate patent risks.,Propose an explorative approach that integrates social network analysis with patent analysis to investigate patent risks.,Entity
Develop a measure of knowledge complexity.,Develop a measure of knowledge complexity.,Entity
Demonstrate the benefits of the MultiSOM tool in supporting cooperative deduction across multiple analyses.,Demonstrate the benefits of the MultiSOM tool in supporting cooperative deduction across multiple analyses.,Entity
Develop legal enforcement indicators to assess the economic importance of patents within citation networks.,Develop legal enforcement indicators to assess the economic importance of patents within citation networks.,Entity
Analyze cooperative patterns and evolution trends using network analysis.,Analyze cooperative patterns and evolution trends using network analysis.,Entity
Apply the method to drone technology to illustrate its usefulness.,Apply the method to drone technology to illustrate its usefulness.,Entity
Analyze changes in R&D efforts by identifying key R&D personnel,Analyze changes in R&D efforts by identifying key R&D personnel,Entity
To assess how different TC capability dimensions affect overall and convergent innovation.,To assess how different TC capability dimensions affect overall and convergent innovation.,Entity
Identify the governing rules and dynamics of the patent citation network.,Identify the governing rules and dynamics of the patent citation network.,Entity
"Identify focal actors, major technological clusters, and the technological trajectory of the quantum ecosystem.","Identify focal actors, major technological clusters, and the technological trajectory of the quantum ecosystem.",Entity
Examine the relationship between the mobility of major patent holders and the geographic localization of technological knowledge.,Examine the relationship between the mobility of major patent holders and the geographic localization of technological knowledge.,Entity
Investigate the evolutionary mechanisms driving the inter‑firm collaborative innovation network in Korean ICT firms.,Investigate the evolutionary mechanisms driving the inter‑firm collaborative innovation network in Korean ICT firms.,Entity
Examine the evolution of inter-field technological relations over time.,Examine the evolution of inter-field technological relations over time.,Entity
Assess the degree of geographic localization of knowledge flows measured by patent citations.,Assess the degree of geographic localization of knowledge flows measured by patent citations.,Entity
Investigate changes and driving forces of global innovation networks over the past 20 years,Investigate changes and driving forces of global innovation networks over the past 20 years,Entity
Investigate differences in outcomes based on R&D funding sources (private vs. governmental),Investigate differences in outcomes based on R&D funding sources (private vs. governmental),Entity
Construct technology scenario models for drones based on patent data.,Construct technology scenario models for drones based on patent data.,Entity
Analyze the evolution of the social network structure of WTE technologies.,Analyze the evolution of the social network structure of WTE technologies.,Entity
"Highlight the untapped potential of network analysis for studying clusters, regional innovation systems, and knowledge spillovers.","Highlight the untapped potential of network analysis for studying clusters, regional innovation systems, and knowledge spillovers.",Entity
Provide insights to support decision makers and researchers in identifying emerging HAI technologies across industries.,Provide insights to support decision makers and researchers in identifying emerging HAI technologies across industries.,Entity
Develop a network model of academic patent hotspots to guide technology transfer and policy,Develop a network model of academic patent hotspots to guide technology transfer and policy,Entity
"Provide a clear, wide‑ranging introduction to the economics of innovation for advanced undergraduate, graduate, legal, and economics professionals","Provide a clear, wide‑ranging introduction to the economics of innovation for advanced undergraduate, graduate, legal, and economics professionals",Entity
Analyze patent documents related to disaster AI technology.,Analyze patent documents related to disaster AI technology.,Entity
Identify key nodes and influential technology clusters within the IoT patent landscape,Identify key nodes and influential technology clusters within the IoT patent landscape,Entity
Map the distribution and evolution of knowledge complexity across US cities.,Map the distribution and evolution of knowledge complexity across US cities.,Entity
Propose a method to investigate a firm's strategic changes,Propose a method to investigate a firm's strategic changes,Entity
Examine how spatial diffusion of knowledge relates to its complexity.,Examine how spatial diffusion of knowledge relates to its complexity.,Entity
To develop an intelligent patent network analysis method that overcomes existing drawbacks and provides more precise visualizations.,To develop an intelligent patent network analysis method that overcomes existing drawbacks and provides more precise visualizations.,Entity
Compare the comparative effectiveness of various oral Chinese patent medicines combined with chemotherapy for gastric cancer.,Compare the comparative effectiveness of various oral Chinese patent medicines combined with chemotherapy for gastric cancer.,Entity
"Identify development trends, technical hot spots, and leading players in 5G technology through patent data.","Identify development trends, technical hot spots, and leading players in 5G technology through patent data.",Entity
"Identify core, highlighting, and emerging themes within gene‑editing patents.","Identify core, highlighting, and emerging themes within gene‑editing patents.",Entity
"To compare the relative impact of PFO closure plus antiplatelet therapy, antiplatelet therapy alone, and anticoagulation alone on clinical outcomes in this population.","To compare the relative impact of PFO closure plus antiplatelet therapy, antiplatelet therapy alone, and anticoagulation alone on clinical outcomes in this population.",Entity
Provide recommendations for the sustainable development of the WTE innovation network.,Provide recommendations for the sustainable development of the WTE innovation network.,Entity
Assess the comparative efficacy and safety of OCPMs combined with WM versus WM alone for stable angina.,Assess the comparative efficacy and safety of OCPMs combined with WM versus WM alone for stable angina.,Entity
"Assess how new use environments impact knowledge generation, product innovation, technological uncertainty, and participation of new actors.","Assess how new use environments impact knowledge generation, product innovation, technological uncertainty, and participation of new actors.",Entity
Introduce and demonstrate the use of Exponential Random Graph Models (ERGMs) to capture social mechanisms such as homophily and transitivity in citation networks.,Introduce and demonstrate the use of Exponential Random Graph Models (ERGMs) to capture social mechanisms such as homophily and transitivity in citation networks.,Entity
Compare DNA with political claims analysis and apply both to the European debate on software patents.,Compare DNA with political claims analysis and apply both to the European debate on software patents.,Entity
"Compare the scale, density, and intensity of scientific versus technological collaborations.","Compare the scale, density, and intensity of scientific versus technological collaborations.",Entity
Examine the separate effects on the lower and upper tails of the inventive outcome distribution.,Examine the separate effects on the lower and upper tails of the inventive outcome distribution.,Entity
Propose a systematic partner‑selection approach for large firms to assess SMEs for R&D collaboration.,Propose a systematic partner‑selection approach for large firms to assess SMEs for R&D collaboration.,Entity
Demonstrate the approach through a case study on the democratization of 3D printing.,Demonstrate the approach through a case study on the democratization of 3D printing.,Entity
Investigate how balancing boundary‑spanning through joint‑patent networks influences tacit knowledge transmission and recombination.,Investigate how balancing boundary‑spanning through joint‑patent networks influences tacit knowledge transmission and recombination.,Entity
To enable detailed understanding of technological evolution and forecast future technology opportunities.,To enable detailed understanding of technological evolution and forecast future technology opportunities.,Entity
"Provide a statistical viewpoint of patent citation networks, including identification of most cited patents and highly innovative companies.","Provide a statistical viewpoint of patent citation networks, including identification of most cited patents and highly innovative companies.",Entity
Create and analyze an Iranian patents graph to uncover similarities among patents.,Create and analyze an Iranian patents graph to uncover similarities among patents.,Entity
Investigate the influence of design hierarchy and the emergence of new use environments on the evolution of knowledge in lithium‑ion battery (LIB) technology.,Investigate the influence of design hierarchy and the emergence of new use environments on the evolution of knowledge in lithium‑ion battery (LIB) technology.,Entity
Apply bibliometric coupling to patent data to improve patent exploration.,Apply bibliometric coupling to patent data to improve patent exploration.,Entity
Trace the temporal evolution of new technology fields using citation data.,Trace the temporal evolution of new technology fields using citation data.,Entity
"To compare knowledge positions of these patents using the traditional ""main‑path"" approach versus a brokerage‑process approach.","To compare knowledge positions of these patents using the traditional ""main‑path"" approach versus a brokerage‑process approach.",Entity
Reveal the overall patent structure and identify key cloud‑computing technologies to guide industry entrants.,Reveal the overall patent structure and identify key cloud‑computing technologies to guide industry entrants.,Entity
Identify and analyze cloud computing patents to assess technological development trends.,Identify and analyze cloud computing patents to assess technological development trends.,Entity
Assess the absorptive capacity and external openness of Latin American innovation systems,Assess the absorptive capacity and external openness of Latin American innovation systems,Entity
Examine why firms engage in collaborative innovation and the role of homophily.,Examine why firms engage in collaborative innovation and the role of homophily.,Entity
Analyze IoT patents using IPC co‑occurrence networks to reveal innovation paths,Analyze IoT patents using IPC co‑occurrence networks to reveal innovation paths,Entity
Provide insights to guide governmental strategies for deploying blockchain‑based 5G technologies in future smart cities.,Provide insights to guide governmental strategies for deploying blockchain‑based 5G technologies in future smart cities.,Entity
Identify shifts in dominant technological domains throughout the fusion process,Identify shifts in dominant technological domains throughout the fusion process,Entity
Extract implicit collaborative information from patent data of Chinese construction enterprises.,Extract implicit collaborative information from patent data of Chinese construction enterprises.,Entity
Identify distinct innovation system trajectories and their relation to national development paths,Identify distinct innovation system trajectories and their relation to national development paths,Entity
Assess the state of the field through bibliometric and patent analyses.,Assess the state of the field through bibliometric and patent analyses.,Entity
Introduce a novel patent network-based classification method to analyze query patents and predict their classes.,Introduce a novel patent network-based classification method to analyze query patents and predict their classes.,Entity
Assess whether national technological development diminishes the inter‑regional hierarchy of knowledge diffusion.,Assess whether national technological development diminishes the inter‑regional hierarchy of knowledge diffusion.,Entity
Examine China's rising technological influence in Africa within the context of Industry 5.0,Examine China's rising technological influence in Africa within the context of Industry 5.0,Entity
Identify central subsectors and categorize firms based on their network centrality patterns.,Identify central subsectors and categorize firms based on their network centrality patterns.,Entity
Assess the efficiency of viewpoint-oriented analysis versus global analysis for patent information.,Assess the efficiency of viewpoint-oriented analysis versus global analysis for patent information.,Entity
Assess angiographic patency rates of all coronary bypass conduits using a network meta‑analysis of randomized evidence,Assess angiographic patency rates of all coronary bypass conduits using a network meta‑analysis of randomized evidence,Entity
Develop an improved knowledge‑persistence‑based main path approach to identify blockchain technological trajectories.,Develop an improved knowledge‑persistence‑based main path approach to identify blockchain technological trajectories.,Entity
Explore the structure of technological cooperation in Ulsan using patent network analysis.,Explore the structure of technological cooperation in Ulsan using patent network analysis.,Entity
Compare the efficacy of these formulations with that of conventional statin therapy.,Compare the efficacy of these formulations with that of conventional statin therapy.,Entity
Improve the accuracy of patent class predictions compared to conventional classification methods.,Improve the accuracy of patent class predictions compared to conventional classification methods.,Entity
Examine the moderating role of network density on these relationships.,Examine the moderating role of network density on these relationships.,Entity
Determine which of the two proposed scenarios aligns with observed data.,Determine which of the two proposed scenarios aligns with observed data.,Entity
Develop a novel method to map technologies and their temporal relations.,Develop a novel method to map technologies and their temporal relations.,Entity
To compare the effectiveness of PFO closure versus OAT in preventing recurrent stroke.,To compare the effectiveness of PFO closure versus OAT in preventing recurrent stroke.,Entity
Test whether collaboration simultaneously reduces the probability of very poor inventions and increases the probability of breakthrough inventions.,Test whether collaboration simultaneously reduces the probability of very poor inventions and increases the probability of breakthrough inventions.,Entity
Demonstrate how theoretical challenges in static and dynamic network analysis can be addressed using primary survey and secondary patent data.,Demonstrate how theoretical challenges in static and dynamic network analysis can be addressed using primary survey and secondary patent data.,Entity
Propose a statistical method for quantitative patent analysis.,Propose a statistical method for quantitative patent analysis.,Entity
Offer an in‑depth evolutionary economics case study of industry structural evolution.,Offer an in‑depth evolutionary economics case study of industry structural evolution.,Entity
To examine the growth and advancement of ICT patents filed by Indian assignees in the Indian Patent Office.,To examine the growth and advancement of ICT patents filed by Indian assignees in the Indian Patent Office.,Entity
Propose a patent analysis method based on Bayesian network models.,Propose a patent analysis method based on Bayesian network models.,Entity
Enhance the efficiency and accuracy of patent infringement detection.,Enhance the efficiency and accuracy of patent infringement detection.,Entity
Develop a methodology to forecast knowledge flow by predicting patent co‑citations within a technology domain.,Develop a methodology to forecast knowledge flow by predicting patent co‑citations within a technology domain.,Entity
Bridge research gaps by applying innovation‑ecosystem and socio‑technical system theories to the study of quantum technologies.,Bridge research gaps by applying innovation‑ecosystem and socio‑technical system theories to the study of quantum technologies.,Entity
Compare the development of blockchain technology and technological collaboration in China and the United States using patent data.,Compare the development of blockchain technology and technological collaboration in China and the United States using patent data.,Entity
Provide a theoretical basis for policymakers in the energy‑saving and environmental protection industry.,Provide a theoretical basis for policymakers in the energy‑saving and environmental protection industry.,Entity
Develop a novel method based on knowledge‑inheritance indicators to detect emerging technologies.,Develop a novel method based on knowledge‑inheritance indicators to detect emerging technologies.,Entity
Develop a data‑mining based method to discover patents similar to each other.,Develop a data‑mining based method to discover patents similar to each other.,Entity
Assess the impact of network position on technical innovation performance of patent‑intensive firms.,Assess the impact of network position on technical innovation performance of patent‑intensive firms.,Entity
Explore the multiplicative interaction between clustering and reach in university–industry collaboration networks.,Explore the multiplicative interaction between clustering and reach in university–industry collaboration networks.,Entity
Develop a systematic and replicable patent analysis method that links contextual information to problem identification,Develop a systematic and replicable patent analysis method that links contextual information to problem identification,Entity
To uncover how strategic behavior of patent owners and SSOs influences claims of essentiality.,To uncover how strategic behavior of patent owners and SSOs influences claims of essentiality.,Entity
Support prevention of duplicate patents and improve awareness of legal entities and stakeholders.,Support prevention of duplicate patents and improve awareness of legal entities and stakeholders.,Entity
Assess whether centrality can identify potential holdup situations in patent pools.,Assess whether centrality can identify potential holdup situations in patent pools.,Entity
Determine the relative merits of available pharmacotherapeutic options for treating PDA in preterm infants.,Determine the relative merits of available pharmacotherapeutic options for treating PDA in preterm infants.,Entity
Develop an early‑warning mechanism for patent litigation,Develop an early‑warning mechanism for patent litigation,Entity
"Detect and analyze dynamic patterns of technological convergence, applied to the defense‑related C4ISTAR field.","Detect and analyze dynamic patterns of technological convergence, applied to the defense‑related C4ISTAR field.",Entity
Introduce a method to position nations' efforts within a specific technology domain.,Introduce a method to position nations' efforts within a specific technology domain.,Entity
To construct technological networks from core patent terms and compare them across sequential time periods.,To construct technological networks from core patent terms and compare them across sequential time periods.,Entity
Test whether small‑world network structures enhance innovative productivity within geographic regions.,Test whether small‑world network structures enhance innovative productivity within geographic regions.,Entity
To explore strategic intentions within the patent transaction market.,To explore strategic intentions within the patent transaction market.,Entity
"Demonstrate how combined clustering, text mining, and association rule mining can reveal informative patterns.","Demonstrate how combined clustering, text mining, and association rule mining can reveal informative patterns.",Entity
Determine variables that affect convergence using quantitative methods.,Determine variables that affect convergence using quantitative methods.,Entity
Visualize a company's patent portfolio strategy using the discovered similarity information.,Visualize a company's patent portfolio strategy using the discovered similarity information.,Entity
Develop an open‑innovation strategy by identifying a patent impact index and cooperation network for leading UAM firms.,Develop an open‑innovation strategy by identifying a patent impact index and cooperation network for leading UAM firms.,Entity
Analyze the network structure of technology across different fields.,Analyze the network structure of technology across different fields.,Entity
Identify the most effective OCPM‑WM combinations using network meta‑analysis.,Identify the most effective OCPM‑WM combinations using network meta‑analysis.,Entity
To construct a patent citation network for Information and Communication Technology (ICT) patents in India.,To construct a patent citation network for Information and Communication Technology (ICT) patents in India.,Entity
Identify current research trends and technological developments related to biorefining and sustainability.,Identify current research trends and technological developments related to biorefining and sustainability.,Entity
To identify and analyze thin‑film transistor liquid crystal display patents (2002‑2012) for evidence of patent transactions.,To identify and analyze thin‑film transistor liquid crystal display patents (2002‑2012) for evidence of patent transactions.,Entity
Identify trends and patterns of collaborative innovation from 2004 to 2014.,Identify trends and patterns of collaborative innovation from 2004 to 2014.,Entity
Examine the small‑world characteristics of the largest network subgroup.,Examine the small‑world characteristics of the largest network subgroup.,Entity
Provide strategic recommendations for open innovation to governments and firms.,Provide strategic recommendations for open innovation to governments and firms.,Entity
Compare the data‑driven approach to a rule‑based expert system baseline.,Compare the data‑driven approach to a rule‑based expert system baseline.,Entity
Create portfolio matrices to manage and monitor technological convergence.,Create portfolio matrices to manage and monitor technological convergence.,Entity
Explore technological routes (TR) of high analytics information (HAI) technologies for forecasting using social network analysis (SNA).,Explore technological routes (TR) of high analytics information (HAI) technologies for forecasting using social network analysis (SNA).,Entity
Compare China's influence to that of traditional powers such as the EU and the US,Compare China's influence to that of traditional powers such as the EU and the US,Entity
To systematically evaluate the efficacy and safety of four Chinese patent medicines combined with ACEI/ARB in patients with early DN.,To systematically evaluate the efficacy and safety of four Chinese patent medicines combined with ACEI/ARB in patients with early DN.,Entity
Propose a network‑based analysis as an alternative to traditional citation analysis.,Propose a network‑based analysis as an alternative to traditional citation analysis.,Entity
"Examine how collaboration networks, specifically patent co‑authorship networks, affect regional innovation outcomes.","Examine how collaboration networks, specifically patent co‑authorship networks, affect regional innovation outcomes.",Entity
Analyze the network structure of technological knowledge flows in mobile ecosystems using US patent citation data.,Analyze the network structure of technological knowledge flows in mobile ecosystems using US patent citation data.,Entity
"Develop a patent-based multi‑level network model to identify collaboration, market, and technology risks in a target field.","Develop a patent-based multi‑level network model to identify collaboration, market, and technology risks in a target field.",Entity
Identify evolving topics and sub‑areas of focus within humanoid robot research.,Identify evolving topics and sub‑areas of focus within humanoid robot research.,Entity
Structure a technology convergence network using multiple patent network analyses,Structure a technology convergence network using multiple patent network analyses,Entity
To evaluate the safety profiles of each treatment.,To evaluate the safety profiles of each treatment.,Entity
Evaluate the therapeutic effectiveness of Chinese patent medicines containing red yeast rice for treating hyperlipidaemia.,Evaluate the therapeutic effectiveness of Chinese patent medicines containing red yeast rice for treating hyperlipidaemia.,Entity
Introduce a combined static‑dynamic framework for evaluating patent value,Introduce a combined static‑dynamic framework for evaluating patent value,Entity
Apply data mining and social network analysis to discover emerging technology trends within patent data.,Apply data mining and social network analysis to discover emerging technology trends within patent data.,Entity
Assess how these network properties affect members' knowledge production and patent value.,Assess how these network properties affect members' knowledge production and patent value.,Entity
Combine topic analysis with social network analysis to investigate development trends of gene editing technology.,Combine topic analysis with social network analysis to investigate development trends of gene editing technology.,Entity
Identify key technology trends and assess the innovation stage of smart logistics.,Identify key technology trends and assess the innovation stage of smart logistics.,Entity
Compare the efficacy of various Chinese patent medicines combined with conventional therapy for endometriosis.,Compare the efficacy of various Chinese patent medicines combined with conventional therapy for endometriosis.,Entity
Identify technological hotspots in international technology transfer using academic patents,Identify technological hotspots in international technology transfer using academic patents,Entity
To assess the efficacy and safety of Chinese patent medicines for insomnia using a frequency network meta-analysis.,To assess the efficacy and safety of Chinese patent medicines for insomnia using a frequency network meta-analysis.,Entity
Illustrate the long‑term attributes and development pathways of quantum technologies using a multi‑level perspective.,Illustrate the long‑term attributes and development pathways of quantum technologies using a multi‑level perspective.,Entity
"Assess the safety profile of Chinese patent medicines, alone or in combination with Western medicines.","Assess the safety profile of Chinese patent medicines, alone or in combination with Western medicines.",Entity
Identify technological associations between International Patent Classification (IPC) codes.,Identify technological associations between International Patent Classification (IPC) codes.,Entity
To examine the essential patents declared by member firms in the JTC1 standards‑setting organization.,To examine the essential patents declared by member firms in the JTC1 standards‑setting organization.,Entity
To provide insights for R&D resource management and policy support for emerging SOA technologies.,To provide insights for R&D resource management and policy support for emerging SOA technologies.,Entity
To develop a metric for firm-level TC capability using patent network analysis.,To develop a metric for firm-level TC capability using patent network analysis.,Entity
"Examine global network properties, major actors' centrality, and collaboration relationships.","Examine global network properties, major actors' centrality, and collaboration relationships.",Entity
Create a context‑problem network (CP net) to support sustainable technology planning and development,Create a context‑problem network (CP net) to support sustainable technology planning and development,Entity
Investigate network centrality measures as predictors of patent value beyond citation counts.,Investigate network centrality measures as predictors of patent value beyond citation counts.,Entity
Identify future technological directions for blockchain sub‑technologies using a knowledge unconventionality metric.,Identify future technological directions for blockchain sub‑technologies using a knowledge unconventionality metric.,Entity
"Integrate technology road‑mapping, patent‑based candidate generation, and Bayesian network modeling.","Integrate technology road‑mapping, patent‑based candidate generation, and Bayesian network modeling.",Entity
Integrate different analysis results based on network characteristics,Integrate different analysis results based on network characteristics,Entity
Identify how network prominence and structural holes influence exploratory innovation.,Identify how network prominence and structural holes influence exploratory innovation.,Entity
Demonstrate the use of social network analysis to assess patents,Demonstrate the use of social network analysis to assess patents,Entity
To evaluate the efficacy and safety of different oral Chinese patent medicines combined with TACE for primary liver cancer using network meta-analysis.,To evaluate the efficacy and safety of different oral Chinese patent medicines combined with TACE for primary liver cancer using network meta-analysis.,Entity
Examine the strength and structural patterns of technology fusion in Korean photovoltaic patents from 2002–2016,Examine the strength and structural patterns of technology fusion in Korean photovoltaic patents from 2002–2016,Entity
Introduce a data‑driven approach to define the boundary of a platform‑system and support designers during architecture selection.,Introduce a data‑driven approach to define the boundary of a platform‑system and support designers during architecture selection.,Entity
Integrate the resulting networks into a generic economic intelligence process.,Integrate the resulting networks into a generic economic intelligence process.,Entity
Identify patterns of convergence within robot technology.,Identify patterns of convergence within robot technology.,Entity
To identify and map the innovation trajectories of blockchain technology using patent data.,To identify and map the innovation trajectories of blockchain technology using patent data.,Entity
Develop community‑detection‑based methods to classify patents by technology using citation networks.,Develop community‑detection‑based methods to classify patents by technology using citation networks.,Entity
Forecast the future development of UIC technology based on IPC changes across different time periods.,Forecast the future development of UIC technology based on IPC changes across different time periods.,Entity
Identify differences in cooperation structures and influences within each country's blockchain ecosystem.,Identify differences in cooperation structures and influences within each country's blockchain ecosystem.,Entity
To provide experts and the scientific community with a quantitative overview of blockchain's technological development.,To provide experts and the scientific community with a quantitative overview of blockchain's technological development.,Entity
"Identify key collaboration activities, strategies, and provide policy recommendations.","Identify key collaboration activities, strategies, and provide policy recommendations.",Entity
Develop a fully data‑driven model for retrosynthetic reaction prediction.,Develop a fully data‑driven model for retrosynthetic reaction prediction.,Entity
Investigate the mediating roles of team members' technical experience diversity and their external collaboration network size.,Investigate the mediating roles of team members' technical experience diversity and their external collaboration network size.,Entity
Determine how much spatial proximity matters after accounting for inventor mobility and co‑invention networks.,Determine how much spatial proximity matters after accounting for inventor mobility and co‑invention networks.,Entity
Develop evidence-based research policy recommendations,Develop evidence-based research policy recommendations,Entity
"Develop a hybrid patent classification approach that integrates a novel patent‑network method with content‑based, citation‑based, and metadata‑based classifiers.","Develop a hybrid patent classification approach that integrates a novel patent‑network method with content‑based, citation‑based, and metadata‑based classifiers.",Entity
Build an IPC Temporal Network to pinpoint core and converging technologies and predict six future logistics technologies.,Build an IPC Temporal Network to pinpoint core and converging technologies and predict six future logistics technologies.,Entity
Constructed a R&D collaboration network of 215 Chinese low‑carbon energy firms using joint patent filing data.,Constructed a R&D collaboration network of 215 Chinese low‑carbon energy firms using joint patent filing data.,Entity
Apply bibliometric coupling to create multiple co‑citation and similarity networks.,Apply bibliometric coupling to create multiple co‑citation and similarity networks.,Entity
"Train the model on 50,000 experimental reactions extracted from United States patent literature covering 10 broad reaction types.","Train the model on 50,000 experimental reactions extracted from United States patent literature covering 10 broad reaction types.",Entity
Longitudinal analysis of patent citation networks from 2004 to 2012.,Longitudinal analysis of patent citation networks from 2004 to 2012.,Entity
Treat retrosynthesis as a sequence‑to‑sequence mapping problem using an encoder‑decoder architecture with two recurrent neural networks.,Treat retrosynthesis as a sequence‑to‑sequence mapping problem using an encoder‑decoder architecture with two recurrent neural networks.,Entity
Developed a model for rapid and comprehensive patent retrieval.,Developed a model for rapid and comprehensive patent retrieval.,Entity
Applied patented metrology research methods and complex network analysis to the patent set.,Applied patented metrology research methods and complex network analysis to the patent set.,Entity
"Systematic retrieval of randomized controlled trials from CNKI, Wanfang, VIP, SinoMed, PubMed, Cochrane Library, and EMBASE up to May 2020, followed by Cochrane risk‑of‑bias assessment.","Systematic retrieval of randomized controlled trials from CNKI, Wanfang, VIP, SinoMed, PubMed, Cochrane Library, and EMBASE up to May 2020, followed by Cochrane risk‑of‑bias assessment.",Entity
Patent co-class analysis to discover core safety fields,Patent co-class analysis to discover core safety fields,Entity
Generated five distinct technological routes across various business sectors.,Generated five distinct technological routes across various business sectors.,Entity
Scraped and wrangled patent records from the Iranian Official Gazette portal.,Scraped and wrangled patent records from the Iranian Official Gazette portal.,Entity
Constructed and utilized a novel database of patent co‑authorship to map collaboration networks.,Constructed and utilized a novel database of patent co‑authorship to map collaboration networks.,Entity
Applied association rule mining to uncover relationships among patent attributes and integrated the results with social network analysis.,Applied association rule mining to uncover relationships among patent attributes and integrated the results with social network analysis.,Entity
Analysis of existing clinical data comparing outcomes after PFO closure and OAT.,Analysis of existing clinical data comparing outcomes after PFO closure and OAT.,Entity
Applied Social Network Analysis (SNA) to construct and quantitatively examine enterprise‑enterprise and enterprise‑university networks.,Applied Social Network Analysis (SNA) to construct and quantitatively examine enterprise‑enterprise and enterprise‑university networks.,Entity
Constructed co‑occurrence networks of International Patent Classification (IPC) codes from 15 years of photovoltaic patents,Constructed co‑occurrence networks of International Patent Classification (IPC) codes from 15 years of photovoltaic patents,Entity
Created a unique patent database for Florence (2004‑2016) and applied social network analysis to map local innovation networks,Created a unique patent database for Florence (2004‑2016) and applied social network analysis to map local innovation networks,Entity
"Analyzed changes in product architecture, innovation rates, uncertainty, and actor participation across the trajectory.","Analyzed changes in product architecture, innovation rates, uncertainty, and actor participation across the trajectory.",Entity
"Perform patent overview analysis to reveal application trends, hotspots, and leading organizations.","Perform patent overview analysis to reveal application trends, hotspots, and leading organizations.",Entity
Design a network architecture that integrates Mobile Edge Computing (MEC) and blockchain as independent platform components to alleviate MEC load.,Design a network architecture that integrates Mobile Edge Computing (MEC) and blockchain as independent platform components to alleviate MEC load.,Entity
Identified and compared main‑path and brokerage processes within the citation network.,Identified and compared main‑path and brokerage processes within the citation network.,Entity
Collected a set of Google patents for a case study.,Collected a set of Google patents for a case study.,Entity
Performed K‑means clustering and text mining on International Patent Classification codes and patent titles retrieved from the EPO.,Performed K‑means clustering and text mining on International Patent Classification codes and patent titles retrieved from the EPO.,Entity
Applied a two‑mode network analysis to construct a four‑stage IPC‑coded UIC innovation‑technology network.,Applied a two‑mode network analysis to construct a four‑stage IPC‑coded UIC innovation‑technology network.,Entity
Analysis of structural properties and temporal evolution of the networks,Analysis of structural properties and temporal evolution of the networks,Entity
Patent Knowledge Graph,Patent Knowledge Graph,Entity
Analyze patent citations of key semiconductor innovations to trace knowledge flows.,Analyze patent citations of key semiconductor innovations to trace knowledge flows.,Entity
Dynamic analysis of a patent citation network to identify technology life‑cycle phases.,Dynamic analysis of a patent citation network to identify technology life‑cycle phases.,Entity
Constructed and analyzed the cooperation network using network analysis techniques to identify the biggest subgroup.,Constructed and analyzed the cooperation network using network analysis techniques to identify the biggest subgroup.,Entity
Apply network analysis techniques to both primary (survey) data and secondary (patent) data.,Apply network analysis techniques to both primary (survey) data and secondary (patent) data.,Entity
"Applied statistical models to assess the presence of regional small‑world structures, giant component dynamics, and network metrics such as path length and component size.","Applied statistical models to assess the presence of regional small‑world structures, giant component dynamics, and network metrics such as path length and component size.",Entity
"Examined geographical agglomerations, block structures, and patent attribute‑influencing factors.","Examined geographical agglomerations, block structures, and patent attribute‑influencing factors.",Entity
"Systematic review and network meta-analysis of randomized controlled trials, complemented with external evidence and GRADE assessment of certainty.","Systematic review and network meta-analysis of randomized controlled trials, complemented with external evidence and GRADE assessment of certainty.",Entity
Model patents as nodes and citations as edges to construct a citation network,Model patents as nodes and citations as edges to construct a citation network,Entity
"Compiled a dataset of 101,620 patent families related to LIB technology spanning 1970–2018.","Compiled a dataset of 101,620 patent families related to LIB technology spanning 1970–2018.",Entity
Applied social network analysis to measure market status and industrial constraints.,Applied social network analysis to measure market status and industrial constraints.,Entity
Constructed a patent citation network (1963‑2001) for telecom switching patents and applied Hummon & Doreian mapping techniques.,Constructed a patent citation network (1963‑2001) for telecom switching patents and applied Hummon & Doreian mapping techniques.,Entity
Performed network analysis to trace evolution and assess homophily effects.,Performed network analysis to trace evolution and assess homophily effects.,Entity
Conducted patent analysis on leading companies with active UAM patent activity.,Conducted patent analysis on leading companies with active UAM patent activity.,Entity
Gather patent records from the OPS web service and transform them for analysis.,Gather patent records from the OPS web service and transform them for analysis.,Entity
"Map focal actors, delineate main technology clusters, and trace the evolution of quantum computation within the network.","Map focal actors, delineate main technology clusters, and trace the evolution of quantum computation within the network.",Entity
"Compare centrality scores of patents inside standard‑related pools (e.g., MPEG‑2) to those outside to infer complementarity/substitutability.","Compare centrality scores of patents inside standard‑related pools (e.g., MPEG‑2) to those outside to infer complementarity/substitutability.",Entity
Apply factor analysis as a multivariate statistical method.,Apply factor analysis as a multivariate statistical method.,Entity
