Source,Target,Type,Weight
Relevance calculation,Identify technological trajectories,RELATED_TO,0.5314631712882327
Relevance calculation,Legal enforcement indicators,RELATED_TO,0.5253789913693234
Relevance calculation,Bibliometric and network analyses,RELATED_TO,0.5980277913809304
QAP,Evaluate performance on USPTO dataset,RELATED_TO,0.5837681140135761
QAP,Compare with conventional methods,RELATED_TO,0.544739176469588
QAP,Identify technological trajectories,RELATED_TO,0.5524918240169353
QAP,Legal enforcement indicators,RELATED_TO,0.5504444676952065
QAP,Bibliometric and network analyses,RELATED_TO,0.5757306119932906
innovation ecosystem theory,social-technical system theory,RELATED_TO,0.6227739949208725
innovation ecosystem theory,global innovation networks,RELATED_TO,0.6103608769698368
social-technical system theory,patent co-class analysis,RELATED_TO,0.5040059424909212
social-technical system theory,Identify technological trajectories,RELATED_TO,0.5674024673156478
social-technical system theory,Visual networks and technology centrality indexes,RELATED_TO,0.5102211096574666
social-technical system theory,social network analysis,RELATED_TO,0.5421165445899514
patent co-class analysis,patent citation analysis,RELATED_TO,0.7306610632829149
patent co-class analysis,centrality analysis,RELATED_TO,0.5092904046143724
patent co-class analysis,association rule mining,RELATED_TO,0.5066218647809765
patent co-class analysis,brokerage network analysis,RELATED_TO,0.5395541295673518
patent co-class analysis,Construct patent network with various types of nodes,RELATED_TO,0.5878428435193401
patent co-class analysis,Analyze reachable nodes in patent ontology network,RELATED_TO,0.5434435289982933
patent co-class analysis,automated procedure for searching patent documents,RELATED_TO,0.5551161534796026
patent co-class analysis,extracting patent keywords,RELATED_TO,0.605568331254738
patent co-class analysis,determining weight of each patent keyword,RELATED_TO,0.6095358305085151
patent co-class analysis,Bibliometric and network analyses,RELATED_TO,0.5092090380616393
patent co-class analysis,Two-stage patent retrieval method,RELATED_TO,0.5732675510229995
patent co-class analysis,Gray relational-based cluster analysis,RELATED_TO,0.5242004888415268
patent co-class analysis,social network analysis,RELATED_TO,0.5224863275569563
patent citation analysis,brokerage network analysis,RELATED_TO,0.5277114600795525
patent citation analysis,Construct patent network with various types of nodes,RELATED_TO,0.6050411657667433
patent citation analysis,Analyze reachable nodes in patent ontology network,RELATED_TO,0.5573362529253107
patent citation analysis,automated procedure for searching patent documents,RELATED_TO,0.6666168153543546
patent citation analysis,extracting patent keywords,RELATED_TO,0.7227759433010605
patent citation analysis,determining weight of each patent keyword,RELATED_TO,0.6802457742423094
patent citation analysis,Bibliometric and network analyses,RELATED_TO,0.5399281762520016
patent citation analysis,Two-stage patent retrieval method,RELATED_TO,0.6246582752794891
patent citation analysis,social network analysis,RELATED_TO,0.5180085889811221
patent citation analysis,factor identification,RELATED_TO,0.5070073390517487
centrality analysis,brokerage network analysis,RELATED_TO,0.5119356839957472
centrality analysis,Bibliometric and network analyses,RELATED_TO,0.5212711890033502
centrality analysis,Gray relational-based cluster analysis,RELATED_TO,0.5389702524734534
centrality analysis,Visual networks and technology centrality indexes,RELATED_TO,0.7284066946325891
centrality analysis,social network analysis,RELATED_TO,0.5033683439694646
association rule mining,brokerage network analysis,RELATED_TO,0.5331245759478737
association rule mining,Construct patent network with various types of nodes,RELATED_TO,0.5022568241996173
association rule mining,Bibliometric and network analyses,RELATED_TO,0.5251399950625784
association rule mining,Gray relational-based cluster analysis,RELATED_TO,0.5645116424841847
association rule mining,social network analysis,RELATED_TO,0.5086189006446623
brokerage network analysis,Construct patent network with various types of nodes,RELATED_TO,0.5860486606148301
brokerage network analysis,Analyze reachable nodes in patent ontology network,RELATED_TO,0.5282063618548078
brokerage network analysis,Bibliometric and network analyses,RELATED_TO,0.7683031685480973
brokerage network analysis,Gray relational-based cluster analysis,RELATED_TO,0.5999586423158697
brokerage network analysis,Visual networks and technology centrality indexes,RELATED_TO,0.5915176952987787
brokerage network analysis,social network analysis,RELATED_TO,0.7326262216398571
brokerage network analysis,global innovation networks,RELATED_TO,0.5289976055642899
brokerage network analysis,factor identification,RELATED_TO,0.5106720867267974
Construct patent network with various types of nodes,Analyze reachable nodes in patent ontology network,RELATED_TO,0.8228182081776334
Construct patent network with various types of nodes,automated procedure for searching patent documents,RELATED_TO,0.6085047593383961
Construct patent network with various types of nodes,extracting patent keywords,RELATED_TO,0.6282035950103482
Construct patent network with various types of nodes,determining weight of each patent keyword,RELATED_TO,0.6171190977752878
Construct patent network with various types of nodes,Identify technological trajectories,RELATED_TO,0.5609819396119412
Construct patent network with various types of nodes,Study scale-free networks,RELATED_TO,0.5687526588738168
Construct patent network with various types of nodes,Bibliometric and network analyses,RELATED_TO,0.6114894099309847
Construct patent network with various types of nodes,Two-stage patent retrieval method,RELATED_TO,0.655560773924448
Construct patent network with various types of nodes,Visual networks and technology centrality indexes,RELATED_TO,0.632200160077931
Construct patent network with various types of nodes,social network analysis,RELATED_TO,0.5146789146337093
Construct patent network with various types of nodes,global innovation networks,RELATED_TO,0.6714114185624245
Analyze reachable nodes in patent ontology network,automated procedure for searching patent documents,RELATED_TO,0.6042519681713281
Analyze reachable nodes in patent ontology network,extracting patent keywords,RELATED_TO,0.6249401354786328
Analyze reachable nodes in patent ontology network,determining weight of each patent keyword,RELATED_TO,0.6031817804713632
Analyze reachable nodes in patent ontology network,Bibliometric and network analyses,RELATED_TO,0.5030021727843292
Analyze reachable nodes in patent ontology network,Two-stage patent retrieval method,RELATED_TO,0.6442925906859491
Analyze reachable nodes in patent ontology network,Visual networks and technology centrality indexes,RELATED_TO,0.5616421338083222
Analyze reachable nodes in patent ontology network,global innovation networks,RELATED_TO,0.5412930962754766
Evaluate performance on USPTO dataset,Legal enforcement indicators,RELATED_TO,0.5396719486143029
Evaluate performance on USPTO dataset,Bibliometric and network analyses,RELATED_TO,0.5411998977844472
Evaluate performance on USPTO dataset,Gray relational-based cluster analysis,RELATED_TO,0.5083109668719298
Compare with conventional methods,artificial intelligence techniques,RELATED_TO,0.545281573043793
artificial intelligence techniques,generate sophisticated visualization,RELATED_TO,0.5029597265065829
artificial intelligence techniques,Identify technological trajectories,RELATED_TO,0.5221542873820334
automated procedure for searching patent documents,extracting patent keywords,RELATED_TO,0.71013012293798
automated procedure for searching patent documents,determining weight of each patent keyword,RELATED_TO,0.6329650671587508
automated procedure for searching patent documents,Two-stage patent retrieval method,RELATED_TO,0.7761888655050942
extracting patent keywords,determining weight of each patent keyword,RELATED_TO,0.8109935354673399
extracting patent keywords,Two-stage patent retrieval method,RELATED_TO,0.7193081809436438
determining weight of each patent keyword,Two-stage patent retrieval method,RELATED_TO,0.6588116911401799
Identify technological trajectories,Bibliometric and network analyses,RELATED_TO,0.5038940088713494
Identify technological trajectories,Visual networks and technology centrality indexes,RELATED_TO,0.5402568135948723
Identify technological trajectories,global innovation networks,RELATED_TO,0.5045082430859674
Study scale-free networks,Bibliometric and network analyses,RELATED_TO,0.563128504663665
Study scale-free networks,Visual networks and technology centrality indexes,RELATED_TO,0.5220549456492611
Study scale-free networks,global innovation networks,RELATED_TO,0.534648027469338
Legal enforcement indicators,Bibliometric and network analyses,RELATED_TO,0.5248302260170713
Bibliometric and network analyses,Gray relational-based cluster analysis,RELATED_TO,0.6575912275089392
Bibliometric and network analyses,Visual networks and technology centrality indexes,RELATED_TO,0.6471696794837678
Bibliometric and network analyses,social network analysis,RELATED_TO,0.8161163783048666
Bibliometric and network analyses,global innovation networks,RELATED_TO,0.5506367987711459
Bibliometric and network analyses,factor identification,RELATED_TO,0.5037828248434874
Gray relational-based cluster analysis,Visual networks and technology centrality indexes,RELATED_TO,0.5567779668360922
Gray relational-based cluster analysis,social network analysis,RELATED_TO,0.6199318311609636
Visual networks and technology centrality indexes,social network analysis,RELATED_TO,0.5469214825265211
Visual networks and technology centrality indexes,global innovation networks,RELATED_TO,0.5532980505542509
social network analysis,global innovation networks,RELATED_TO,0.5441662910536726
TC degree positively influences overall innovation,TC degree negatively influences convergent innovation,RELATED_TO,0.850413493771769
TC degree positively influences overall innovation,convergent innovation is ratio of TC patents to total patents,RELATED_TO,0.6603859288063028
TC degree positively influences overall innovation,Hybrid approach yields more accurate class predictions,RELATED_TO,0.5398644246372034
TC degree positively influences overall innovation,Patent-network-based approach improves accuracy,RELATED_TO,0.5204410583110908
TC degree positively influences overall innovation,patent network ecology related to convergence,RELATED_TO,0.5405235830167203
TC degree positively influences overall innovation,technologies with potential to converge,RELATED_TO,0.5650727577024365
TC degree positively influences overall innovation,detailed technology in core patent class,RELATED_TO,0.5627272666446266
TC degree positively influences overall innovation,Proposed approach outperforms conventional approaches,RELATED_TO,0.5182621797025055
TC degree positively influences overall innovation,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.5357986390730083
TC degree positively influences overall innovation,verified utility with CNT-BLU patents,RELATED_TO,0.5500461910935422
TC degree positively influences overall innovation,Identify patents belonging to cloud computing,RELATED_TO,0.5455744000485175
TC degree positively influences overall innovation,Reveal overall patent structure,RELATED_TO,0.5812376278296691
TC degree positively influences overall innovation,Identify key technologies,RELATED_TO,0.583534995338552
TC degree positively influences overall innovation,Provide valuable reference for enterprises,RELATED_TO,0.5297981655052983
TC degree positively influences overall innovation,China's position increasing,RELATED_TO,0.5254923751641033
TC degree negatively influences convergent innovation,TC betweenness has opposite effect,RELATED_TO,0.525110430138225
TC degree negatively influences convergent innovation,convergent innovation is ratio of TC patents to total patents,RELATED_TO,0.7297298714218416
TC degree negatively influences convergent innovation,Hybrid approach yields more accurate class predictions,RELATED_TO,0.5371591025391887
TC degree negatively influences convergent innovation,Patent-network-based approach improves accuracy,RELATED_TO,0.5323744161423657
TC degree negatively influences convergent innovation,patent network ecology related to convergence,RELATED_TO,0.6709871468249543
TC degree negatively influences convergent innovation,technologies with potential to converge,RELATED_TO,0.6537983821478276
TC degree negatively influences convergent innovation,convergence-based R&D policies,RELATED_TO,0.6131770233600656
TC degree negatively influences convergent innovation,detailed technology in core patent class,RELATED_TO,0.5581983989885224
TC degree negatively influences convergent innovation,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.5196608206811647
TC degree negatively influences convergent innovation,Reveal overall patent structure,RELATED_TO,0.5231983774318171
TC degree negatively influences convergent innovation,Identify key technologies,RELATED_TO,0.5164296371635825
TC betweenness has opposite effect,Proposed approach outperforms conventional approaches,RELATED_TO,0.5074662438066224
TC betweenness has opposite effect,Demonstrate superior performance on test dataset,RELATED_TO,0.5025980096063328
TC betweenness has opposite effect,China's position increasing,RELATED_TO,0.5375201439389293
convergent innovation is ratio of TC patents to total patents,patent network ecology related to convergence,RELATED_TO,0.637698262313265
convergent innovation is ratio of TC patents to total patents,technologies with potential to converge,RELATED_TO,0.643574869748728
convergent innovation is ratio of TC patents to total patents,convergence-based R&D policies,RELATED_TO,0.5687388541176985
convergent innovation is ratio of TC patents to total patents,detailed technology in core patent class,RELATED_TO,0.6552683920816768
convergent innovation is ratio of TC patents to total patents,Proposed approach outperforms conventional approaches,RELATED_TO,0.517539784476875
convergent innovation is ratio of TC patents to total patents,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.6199275982148196
convergent innovation is ratio of TC patents to total patents,verified utility with CNT-BLU patents,RELATED_TO,0.6329897440498056
convergent innovation is ratio of TC patents to total patents,Identify patents belonging to cloud computing,RELATED_TO,0.6070494335992452
convergent innovation is ratio of TC patents to total patents,Reveal overall patent structure,RELATED_TO,0.6850937725541144
convergent innovation is ratio of TC patents to total patents,Identify key technologies,RELATED_TO,0.5548802415420313
convergent innovation is ratio of TC patents to total patents,Provide valuable reference for enterprises,RELATED_TO,0.5240392171751326
Hybrid approach yields more accurate class predictions,Outperforms conventional methods,RELATED_TO,0.5201531355135707
Hybrid approach yields more accurate class predictions,Patent-network-based approach improves accuracy,RELATED_TO,0.6132771858069467
Hybrid approach yields more accurate class predictions,detailed technology in core patent class,RELATED_TO,0.5090273591600436
Hybrid approach yields more accurate class predictions,Proposed approach outperforms conventional approaches,RELATED_TO,0.6791515326520696
Hybrid approach yields more accurate class predictions,Demonstrate superior performance on test dataset,RELATED_TO,0.5851790403517793
Hybrid approach yields more accurate class predictions,Deterring potential entrants,RELATED_TO,0.5267893012257941
Outperforms conventional methods,Patent-network-based approach improves accuracy,RELATED_TO,0.5417738463152424
Outperforms conventional methods,Proposed approach outperforms conventional approaches,RELATED_TO,0.7629336557276496
Outperforms conventional methods,Identify key technologies,RELATED_TO,0.5331852049595456
Patent-network-based approach improves accuracy,patent network ecology related to convergence,RELATED_TO,0.5538846582111996
Patent-network-based approach improves accuracy,technologies with potential to converge,RELATED_TO,0.507529459322021
Patent-network-based approach improves accuracy,Proposed approach outperforms conventional approaches,RELATED_TO,0.693004557039423
Patent-network-based approach improves accuracy,Demonstrate superior performance on test dataset,RELATED_TO,0.5561231035997892
Patent-network-based approach improves accuracy,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.5884464106693578
Patent-network-based approach improves accuracy,method enables visual network with great precision,RELATED_TO,0.68629765828523
Patent-network-based approach improves accuracy,Provide valuable reference for enterprises,RELATED_TO,0.520680273152379
Patent-network-based approach improves accuracy,network accessibility improved,RELATED_TO,0.6839216244131
Patent-network-based approach improves accuracy,scale-free network characteristics,RELATED_TO,0.5636554937292955
patent network ecology related to convergence,technologies with potential to converge,RELATED_TO,0.6895974195781368
patent network ecology related to convergence,convergence-based R&D policies,RELATED_TO,0.6493600336761585
patent network ecology related to convergence,detailed technology in core patent class,RELATED_TO,0.5659136128875127
patent network ecology related to convergence,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.6927160715013903
patent network ecology related to convergence,method enables visual network with great precision,RELATED_TO,0.5286606926820203
patent network ecology related to convergence,verified utility with CNT-BLU patents,RELATED_TO,0.5126997236144
patent network ecology related to convergence,Identify patents belonging to cloud computing,RELATED_TO,0.5674033965580864
patent network ecology related to convergence,Reveal overall patent structure,RELATED_TO,0.5654540387270524
patent network ecology related to convergence,network accessibility improved,RELATED_TO,0.526547955838148
technologies with potential to converge,convergence-based R&D policies,RELATED_TO,0.6353045085029704
technologies with potential to converge,detailed technology in core patent class,RELATED_TO,0.5925370874809137
technologies with potential to converge,implications for stakeholders,RELATED_TO,0.5010142104987831
technologies with potential to converge,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.523028974914541
technologies with potential to converge,verified utility with CNT-BLU patents,RELATED_TO,0.5042249941331005
technologies with potential to converge,Identify patents belonging to cloud computing,RELATED_TO,0.5012830768333774
technologies with potential to converge,Identify key technologies,RELATED_TO,0.6294292235305854
technologies with potential to converge,network accessibility improved,RELATED_TO,0.5188776521290677
convergence-based R&D policies,Proposed approach outperforms conventional approaches,RELATED_TO,0.5068374664938438
core safety fields compared,medical safety,RELATED_TO,0.6292417919096025
core safety fields compared,working safety,RELATED_TO,0.6459955305125549
core safety fields compared,vehicle safety,RELATED_TO,0.6316798277545131
core safety fields compared,detailed technology in core patent class,RELATED_TO,0.5096499759797065
medical safety,working safety,RELATED_TO,0.7578647395004575
medical safety,vehicle safety,RELATED_TO,0.7400203144448678
working safety,vehicle safety,RELATED_TO,0.7585235125857778
detailed technology in core patent class,proposes a novel method called intelligent patent network analysis,RELATED_TO,0.6046362729784679
detailed technology in core patent class,verified utility with CNT-BLU patents,RELATED_TO,0.6303324538524486
detailed technology in core patent class,Identify patents belonging to cloud computing,RELATED_TO,0.6468366908455738
detailed technology in core patent class,Reveal overall patent structure,RELATED_TO,0.7015345240852444
detailed technology in core patent class,Identify key technologies,RELATED_TO,0.6461114289765133
implications for stakeholders,support collective decision making,RELATED_TO,0.5452853697793753
Proposed approach outperforms conventional approaches,Demonstrate superior performance on test dataset,RELATED_TO,0.5167991061070569
Proposed approach outperforms conventional approaches,Identify key technologies,RELATED_TO,0.5309310837714439
Proposed approach outperforms conventional approaches,Provide valuable reference for enterprises,RELATED_TO,0.5035847641711294
Demonstrate superior performance on test dataset,network accessibility improved,RELATED_TO,0.5104590217213492
proposes a novel method called intelligent patent network analysis,method enables visual network with great precision,RELATED_TO,0.58746065279904
proposes a novel method called intelligent patent network analysis,verified utility with CNT-BLU patents,RELATED_TO,0.587834717349768
proposes a novel method called intelligent patent network analysis,Identify patents belonging to cloud computing,RELATED_TO,0.6407588187373837
proposes a novel method called intelligent patent network analysis,Reveal overall patent structure,RELATED_TO,0.6544790578503292
proposes a novel method called intelligent patent network analysis,Identify key technologies,RELATED_TO,0.5206326986432928
proposes a novel method called intelligent patent network analysis,Provide valuable reference for enterprises,RELATED_TO,0.5031728619709126
proposes a novel method called intelligent patent network analysis,network accessibility improved,RELATED_TO,0.5029294512278835
method enables visual network with great precision,network accessibility improved,RELATED_TO,0.6106227717754753
method enables visual network with great precision,scale-free network characteristics,RELATED_TO,0.5486985614146633
verified utility with CNT-BLU patents,Effective in collecting royalties,RELATED_TO,0.5666637527323023
verified utility with CNT-BLU patents,Identify patents belonging to cloud computing,RELATED_TO,0.7058265866093208
verified utility with CNT-BLU patents,Reveal overall patent structure,RELATED_TO,0.6257535670378344
verified utility with CNT-BLU patents,Identify key technologies,RELATED_TO,0.5987491146610693
verified utility with CNT-BLU patents,Provide valuable reference for enterprises,RELATED_TO,0.5465430040530709
Effective in collecting royalties,Deterring potential entrants,RELATED_TO,0.5111729543558448
Effective in collecting royalties,Identify patents belonging to cloud computing,RELATED_TO,0.5461039819197038
Effective in collecting royalties,Reveal overall patent structure,RELATED_TO,0.5315068498297242
Effective in collecting royalties,Provide valuable reference for enterprises,RELATED_TO,0.5755591888699463
Effective in collecting royalties,China's position increasing,RELATED_TO,0.5516644307929678
Deterring potential entrants,China's position increasing,RELATED_TO,0.5381747574036364
Delaying R&D investments,Provide valuable reference for enterprises,RELATED_TO,0.509164289375262
Delaying R&D investments,China's position increasing,RELATED_TO,0.5383703249405822
Identify patents belonging to cloud computing,Reveal overall patent structure,RELATED_TO,0.6405268977932995
Identify patents belonging to cloud computing,Identify key technologies,RELATED_TO,0.5874232868209632
Reveal overall patent structure,Identify key technologies,RELATED_TO,0.5527193598582993
Identify key technologies,Provide valuable reference for enterprises,RELATED_TO,0.5121168229748294
network accessibility improved,scale-free network characteristics,RELATED_TO,0.5891598281419204
